,Gene,Paper_ID,Classification,EC_numbers,Reaction_Group,Title,Organism
1980,ELO1,7758,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1981,ELO1,7758,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1982,ELO1,7758,Negative,['2.3.1.199'],RE0565C_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1983,ELO1,7758,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1984,ELO1,7758,Negative,['2.3.1.199'],HMR_2215_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1985,ELO1,7758,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1986,ELO1,7758,Positive,['2.3.1.199'],RE3161C_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1987,ELO1,7758,Positive,['2.3.1.199'],RE3224C;RE3224R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1988,ELO1,7758,Positive,['2.3.1.199'],RE3225C;RE3225R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1989,ELO1,7758,Positive,['2.3.1.199'],RE3226C;RE3226R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1990,ELO1,7758,Positive,['2.3.1.199'],HMR_2211;RE0573N_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1991,ELO1,7758,Positive,['2.3.1.199'],RE0565C_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1992,ELO1,7758,Positive,['2.3.1.199'],RE0569C;RE0569E_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1993,ELO1,7758,Positive,['2.3.1.199'],HMR_2215_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1994,ELO1,7758,Positive,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
1995,ELO1,12793,Negative,['2.3.1.199'],RE3161C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
1996,ELO1,12793,Negative,['2.3.1.199'],RE3224C;RE3224R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
1997,ELO1,12793,Negative,['2.3.1.199'],RE3225C;RE3225R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
1998,ELO1,12793,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
1999,ELO1,12793,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2000,ELO1,12793,Negative,['2.3.1.199'],RE0565C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2001,ELO1,12793,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2002,ELO1,12793,Negative,['2.3.1.199'],HMR_2215_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2003,ELO1,12793,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2004,ELO1,12793,Positive,['2.3.1.199'],RE3161C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2005,ELO1,12793,Positive,['2.3.1.199'],RE3224C;RE3224R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2006,ELO1,12793,Positive,['2.3.1.199'],RE3225C;RE3225R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2007,ELO1,12793,Positive,['2.3.1.199'],RE3226C;RE3226R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2008,ELO1,12793,Positive,['2.3.1.199'],HMR_2211;RE0573N_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2009,ELO1,12793,Positive,['2.3.1.199'],RE0565C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2010,ELO1,12793,Positive,['2.3.1.199'],RE0569C;RE0569E_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2011,ELO1,12793,Positive,['2.3.1.199'],HMR_2215_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2012,ELO1,12793,Positive,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2013,ELO2,7014,Negative,['2.3.1.199'],RE3161C_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2014,ELO2,7014,Negative,['2.3.1.199'],RE3224C;RE3224R_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2015,ELO2,7014,Negative,['2.3.1.199'],RE3225C;RE3225R_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2016,ELO2,7014,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2017,ELO2,7014,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2018,ELO2,7014,Negative,['2.3.1.199'],RE0565C_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2019,ELO2,7014,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2020,ELO2,7014,Negative,['2.3.1.199'],HMR_2215_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2021,ELO2,7014,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Modulation of saturation and chain length of fatty acids in Saccharomyces cerevisiae for production of cocoa butter-like lipids.,['Saccharomyces cerevisiae']
2022,ELO2,9277,Positive,['2.3.1.199'],RE3161C_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2023,ELO2,9277,Positive,['2.3.1.199'],RE3224C;RE3224R_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2024,ELO2,9277,Positive,['2.3.1.199'],RE3225C;RE3225R_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2025,ELO2,9277,Positive,['2.3.1.199'],RE3226C;RE3226R_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2026,ELO2,9277,Positive,['2.3.1.199'],HMR_2211;RE0573N_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2027,ELO2,9277,Positive,['2.3.1.199'],RE0565C_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2028,ELO2,9277,Positive,['2.3.1.199'],RE0569C;RE0569E_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2029,ELO2,9277,Positive,['2.3.1.199'],HMR_2215_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2030,ELO2,9277,Positive,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Enhancement of Sphingolipid Synthesis Improves Osmotic Tolerance of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
2031,ELO2,12793,Negative,['2.3.1.199'],RE3161C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2032,ELO2,12793,Negative,['2.3.1.199'],RE3224C;RE3224R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2033,ELO2,12793,Negative,['2.3.1.199'],RE3225C;RE3225R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2034,ELO2,12793,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2035,ELO2,12793,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2036,ELO2,12793,Negative,['2.3.1.199'],RE0565C_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2037,ELO2,12793,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2038,ELO2,12793,Negative,['2.3.1.199'],HMR_2215_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2039,ELO2,12793,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Biosynthesis of Fatty Acid Derivatives by Recombinant <i>Yarrowia lipolytica</i> Containing MsexD2 and MsexD3 Desaturase Genes from <i>Manduca sexta</i>.,['Yarrowia lipolytica']
2040,ELO2,13881,Negative,['2.3.1.199'],RE3161C_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2041,ELO2,13881,Negative,['2.3.1.199'],RE3224C;RE3224R_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2042,ELO2,13881,Negative,['2.3.1.199'],RE3225C;RE3225R_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2043,ELO2,13881,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2044,ELO2,13881,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2045,ELO2,13881,Negative,['2.3.1.199'],RE0565C_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2046,ELO2,13881,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2047,ELO2,13881,Negative,['2.3.1.199'],HMR_2215_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2048,ELO2,13881,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Tuning Fatty Acid Profile and Yield in <i>Komagataella pastoris</i>.,['Komagataella pastoris']
2049,ELO3,6059,Positive,['2.3.1.199'],RE3161C_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2050,ELO3,6059,Positive,['2.3.1.199'],RE3224C;RE3224R_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2051,ELO3,6059,Positive,['2.3.1.199'],RE3225C;RE3225R_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2052,ELO3,6059,Positive,['2.3.1.199'],RE3226C;RE3226R_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2053,ELO3,6059,Positive,['2.3.1.199'],HMR_2211;RE0573N_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2054,ELO3,6059,Positive,['2.3.1.199'],RE0565C_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2055,ELO3,6059,Positive,['2.3.1.199'],RE0569C;RE0569E_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2056,ELO3,6059,Positive,['2.7.7.5'],SLFAT_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2057,ELO3,6059,Positive,['2.3.1.199'],HMR_2215_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2058,ELO3,6059,Positive,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2059,ELO3,6059,Positive,['2.7.7.53'],ADATT;ATPATF1_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2060,ELO3,6059,Positive,['2.7.7.53'],APATT_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2061,ELO3,6059,Positive,['2.7.7.53'],ATPATF3_1,Membrane engineering of S. cerevisiae targeting sphingolipid metabolism.,['Saccharomyces cerevisiae']
2062,ELO3,7758,Negative,['2.3.1.199'],RE3161C_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2063,ELO3,7758,Negative,['2.3.1.199'],RE3224C;RE3224R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2064,ELO3,7758,Negative,['2.3.1.199'],RE3225C;RE3225R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2065,ELO3,7758,Negative,['2.3.1.199'],RE3226C;RE3226R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2066,ELO3,7758,Negative,['2.3.1.199'],HMR_2211;RE0573N_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2067,ELO3,7758,Negative,['2.3.1.199'],RE0565C_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2068,ELO3,7758,Negative,['2.3.1.199'],RE0569C;RE0569E_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2069,ELO3,7758,Negative,['2.7.7.5'],SLFAT_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2070,ELO3,7758,Negative,['2.3.1.199'],HMR_2215_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2071,ELO3,7758,Negative,['2.3.1.199'],3OACOAS;HMR_2190;RE0580L;RE0580R_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2072,ELO3,7758,Negative,['2.7.7.53'],ADATT;ATPATF1_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
2073,ELO3,7758,Negative,['2.7.7.53'],APATT_1,Increasing medium chain fatty acids production in Yarrowia lipolytica by metabolic engineering.,['Yarrowia lipolytica']
